nombre_artista,album,fecha,tipo,track
Irakere,The Real Cuban Music (Remasterizado),2018-01-19,track,Boliviana - Remasterizado
Charles Lloyd,Vanished Gardens,2018-06-29,track,Ballad Of The Sad Young Men
Paolo Fresu,Tempo Di Chet,2018-11-09,track,Palfium
Mr. Jazzek,Chicago Shuffle (Radio Edit),2018-12-17,track,Chicago Shuffle - Radio Edit
Ziscious Aohori,I Will,2018-06-08,track,What A Difference A Day Makes
Tony Tucker,Stone Blue Crazy,2018-03-30,track,Waiting for the Night to Turn Blue
Chris Standring,Sunlight,2018-03-23,track,God Only Knows (feat. John Novello)
Jeff Goldblum & The Mildred Snitzer Orchestra,The Capitol Studios Sessions,2018-11-09,track,Come On-A-My House - Live
Wolfgang Lackerschmid,Ballads For Two,2018-11-09,track,Dessert
Instrumental Jazz Música Ambiental,"Instrumental Saxofon Jazz Ambiental - Sexy Chill Smooth Canciones de Fondo para Momentos Sensuales, Romance, Relajación, Comedor, Lectura y Bodas",2018-12-13,track,Curación Sexual (Versión Jazz Suave)
Klischée,Mega Run (Downtown Jump),2018-08-24,track,Mega Run - Downtown Jump
Sullivan Fortner,Moments Preserved,2018-06-01,track,In A Sentimental Mood
Jacob Webb,I'm Coming Home,2018-07-02,track,Groovin' J
Bob Baldwin,Bob Baldwin Presents: Abbey Road and The Beatles,2018-09-21,track,Imagine (Living as One)
Caro Emerald,The Ghost Of You,2018-03-07,track,The Ghost Of You
The 8-Bit Big Band,Press Start!,2018-05-31,track,"Bob-Omb Battlefield (From ""Super Mario 64')"
Moderator,Sinner's Syndrome,2018-04-15,track,The Scene of the Crime
Club des Belugas,Chamёleon,2018-04-13,track,Let Me Go
Townin Kovrta,Blue Notes in the Afternoon,2018-06-08,track,Blue Notes in the Afternoon
Paul States,Chill Jazz Lounge (Bossa Nova Songs),2018-02-26,track,Jazz Club
Ziscious Aohori,I Will,2018-06-08,track,Clouds Across the Sky
Caro Emerald,Emerald Island - EP,2018-03-07,track,Whatchugot
Lance Ferguson,Rare Groove Spectrum,2019-01-25,track,Brazilian Rhyme
Pedro Santos,Manhã de Carnaval,2019-07-23,track,Manhã de Carnaval
Jaimie Branch,FLY or DIE II: bird dogs of paradise,2019-10-11,track,birds of paradise
Leo Rio Trio,Bossa Nova Covers,2019-08-07,track,And I Love Her
Alan Hsiao,Little Songs,2019-09-13,track,Okay Far Away
Yoko Miwa Trio,Keep Talkin',2019-06-14,track,Keep Talkin'
Members Of The Glenn Miller Orchestra,Music For Dancing Pleasure,2019-01-23,track,American Patrol
Chrissie Hynde,Valve Bone Woe,2019-09-06,track,How Glad I Am
冥月,Catherine & Catherine Full Body Soundtrack Set,2019-02-14,track,YO - Acid Jazz ver
Brad Mehldau,Finding Gabriel,2019-05-17,track,Born to Trouble
Caravan Palace,Chronologic,2019-08-30,track,Leena
Fazer,Nadi,2019-04-12,track,Blitzer
Mats Eilertsen,And Then Comes The Night,2019-02-01,track,After The Rain
Ojos Feos,La Situación,2019-07-12,track,G'bye Mugabe
Paolo Fresu,Mare Nostrum III,2019-01-25,track,Blues sur Seine
Lawrence Brown,Inspired Abandon,2019-08-10,track,Jeep's Blues
Imajjine,Love Songs & Lullabies,2019-12-13,track,Sleepy Time
Cleophee Surgeard Trio,Values,2019-06-24,track,Ghost of Tomorrow
Dennis van Aarssen,Forever You,2019-10-23,track,That’s Life
Tim Donnelly Band,Sunny,2019-11-26,track,Sunny
Rikard From,Alone Time Flies,2019-08-29,track,Alone Time Flies
Laurie Sharon Quartet,Stars Fell on Alabama,2019-12-18,track,Smoke Gets in Your Eyes
Aoi Teshima,Highlights from Aoi Works II,2019-08-14,track,La Vie en Rose
Magnus Ringblom Quartet,As We Move On,2019-08-23,track,Like in Old Times
Cory Wong,Motivational Music for the Syncopated Soul,2019-08-02,track,Lunchtime
Jazz Funk Soul,Life And Times,2019-01-25,track,Windfall
Poncho Sanchez,Trane's Delight,2019-09-20,track,Soul Bourgeoisie
Flevans,Part Time Millionaire,2019-03-15,track,Part Time Millionaire
"Harry Connick, Jr.",True Love: A Celebration Of Cole Porter,2019-10-25,track,Just One Of Those Things
Brian Culbertson,Winter Stories,2019-10-04,track,Morning Walk
Felix Callahan,Turn,2019-06-14,track,Spring and the Lonely One
Anatol Kanarowski,French Restaurant Instrumental Jazz Music,2019-11-13,track,Saxophone Serenade
Rachael & Vilray,Rachael & Vilray,2019-10-04,track,Without a Thought for My Heart
Pisk,Hummin' To Myself / Jumpin' Jive,2019-11-29,track,Jumpin' Jive - Electro Swing Remix
Chet Baker,The Legendary Riverside Albums,2019-11-22,track,You Make Me Feel So Young - Take 5
Teminite,Party Like It's 1923 (Electro Swing Spin),2019-03-01,track,Party Like It's 1923 - Electro Swing Spin
Honky Crew,Harlem Nights,2019-10-02,track,Jungle Jig
TICO DE MORAES,Stuck on You,2019-09-16,track,Stuck on You
C.O.D.J,Chill Out Dinner Jazz,2019-03-29,track,Dinner Time Jazz
João Erbetta,Coisa Mais Linda Season 1 (Original Music from the Netflix Series),2019-05-10,track,Passions
Mark Maxwell,Dreams of You,2019-07-01,track,I'm Not the Only One
Gianluigi Trovesi,La misteriosa musica della Regina Loana,2019-06-21,track,As Time Goes By
Nancy Wilson,Four Classic Albums Plus (Like in Love / Something Wonderful / Nancy Wilson & the Cannonball Adderley Quintet / Hello Young Lovers) (Digitally Remastered),2019-08-02,track,Never Will I Marry (Nancy Wilson & the Cannonball Adderley Quintet)
Oakwood Station,Somewhere Sometime,2019-11-15,track,Summer Breeze Memories
Ibrahim Maalouf,S3NS,2019-09-27,track,Happy Face
Francesca Marr,Peace,2019-09-03,track,September in the Rain
Ibrahim Maalouf,S3NS,2019-09-27,track,All I Can't Say
Claudio Fonseca Quartet,Bossa De Urso,2019-10-10,track,O Maior Sol
Chacra,Dark Waters,2019-03-19,track,Say This Name
Chet Baker,The Legendary Riverside Albums,2019-11-22,track,You're Driving Me Crazy
Royalty Free Music Maker,"Background Music: Hotel, Restaurant and Coffee House, Vol. 1",2020-01-01,track,Dinner Jazz
Diana Krall,This Dream Of You,2020-09-25,track,More Than You Know
Soulpersona,Extended Pleasure,2020-05-15,track,Touch the Star
Vincent Ingala,Echoes Of The Heart,2020-02-21,track,Echoes of the Heart
Robert Elovsson,All Alone,2020-08-07,track,Afterhours
Christophe Marguet,Happy Hours,2020-03-27,track,Dear Don
Hotmood,"There's Always Cacao in Exotic Places, Vol. 4: Por Que Me Dejaste",2020-09-25,track,Por Que Me Dejaste
Charles Lloyd,8: Kindred Spirits (Live From The Lobero),2020-02-28,track,Requiem - Live
Johnny Summers,Let's Get Lost,2020-03-06,track,Let's Get Lost
Parov Stelar,Tango Del Fuego,2020-06-05,track,Tango Del Fuego
Underground Canopy,Bluestaeb and S. Fidelity Present Underground Canopy,2020-01-31,track,Tony Sendo
Ezra Collective,Dark Side Riddim / Samuel L.Riddim,2020-08-27,track,Dark Side Riddim
Caity Gyorgy,A Certain Someone,2020-07-16,track,A Certain Someone
Ella Fitzgerald,The Complete Piano Duets,2020-03-13,track,I Cried For You
The French Note,Waltz for Roxy,2020-03-25,track,Waltz for Roxy
Equal Echo,Dynamite EP,2020-12-11,track,Dynamite
Carol Albert,Stronger Now,2020-01-31,track,Perfect Sunday
RYUSENKEI,Talio,2020-11-11,track,monkey buisiness
Baptiste Trotignon,Jazz Lounge : pour travailler à la maison,2020-04-22,track,Sugar Man
Waldeck,Grand Casino Hotel,2020-07-03,track,Look at me Joe
Hvalfugl,Øjeblikke Vi Husker,2020-09-04,track,Sommereufori
Karen Souza,Language of Love,2020-03-02,track,It Will All Work Out
Thomas Fonnesbæk,Standards,2020-08-14,track,Round Midnight
Laura Fygi,Laura Goes East,2020-08-28,track,Blue Moon
ARTEMIS,ARTEMIS,2020-09-11,track,Nocturno
Lady Luck Trio,I Wish I Knew,2020-06-03,track,I Wish I Knew
Parov Stelar,Voodoo Sonic,2020-11-27,track,Voodoo Sonic
Roos Jonker,Roos Jonker & Dean Tippet,2020-06-26,track,This One
Brad Mehldau,Suite: April 2020,2020-06-12,track,New York State of Mind
Zander Jazz Trio,Misty,2020-08-03,track,Misty
Bluey,Tinted Sky,2020-06-12,track,From the Break of Dawn
Oliver Richardson Quartet,A Time for Love,2020-08-24,track,Everything I Have Is Yours
Swing'it,Champagne: Electro Swing Spin,2020-12-04,track,Champagne: Electro Swing Spin
Oscar Peterson,Work From Home with Oscar Peterson,2020-04-17,track,Love Is Here To Stay
La Marisoul,La Marisoul & The Love Notes Orchestra (Vol. 1),2020-10-09,track,Un Telegrama
Papik,Sounds For The Open Road Vol.2,2020-12-04,track,Nel Blu Dipinto Di Blu (Volare)
Dutty Moonshine Big Band,City of Sin,2020-05-29,track,Fever
Javier Nero,Freedom,2020-08-07,track,Discord
Ellen Andrea Wang,Closeness,2020-09-18,track,Strange Flower
Keith Jarrett,Part VIII (Live),2020-10-09,track,"Budapest, Part VIII - Live"
Eddie Condon,"Jazz Masters, Vol. 6",2020-12-01,track,Nobody Knows
Hara Noda,Later,2020-07-10,track,Millkeeper
Caravan Palace,Pluma,2020-08-07,track,Pluma
E-Mulation,Smile,2020-03-27,track,Smile
Ulf Wakenius,Taste of Honey,2020-08-28,track,Taste of Honey
Karen Souza,Language of Love,2020-03-02,track,Love Is Not Fair
Wendy Marcini,As Long as You Stay,2020-10-23,track,My Foolish Waltz
Sionya,All Our Flaws,2020-01-17,track,All Our Flaws - Instrumental Version
Dea Sancta,Americas,2020-03-05,track,Long Shot
Richard Baratta,Alfie,2020-09-15,track,Alfie
Neil Cowley Trio,Spacebound Apes,2016-09-16,track,Governance
Tony Momrelle,Keep Pushing (Deluxe Edition),2016-10-10,track,Back Together Again
Cafe Jazz Deluxe,Morning Coffee Joy,2016-06-20,track,Elegant Synonym Music
Adani & Wolf,The Irresistible Dust On the Floor,2016-09-23,track,Angel's Share
Tête de la Course,Get Me A Drink EP,2016-12-16,track,Makin' The Magic
Ryo Fukui,A Letter from Slowboat,2016-02-17,track,Be My Love
Nils Petter Molvær,Buoyancy,2016-09-02,track,Gilimanuk
Catherine Russell,Harlem On My Mind (Bonus Track Version),2016-09-09,track,Blue Turning Grey Over You
Paquito D'Rivera,Paquito D'Rivera Plays the Music of Armando Manzanero,2016-01-22,track,Amanecer
Emily Saunders,Outsiders Insiders,2016-12-29,track,Summer Days
Waldeck,Gran Paradiso,2016-08-12,track,Chico
The Bahama Soul Club,Havana ´58,2016-11-11,track,Tropicana Flight
Tony DeSare,Want You (Deluxe Edition),2016-02-26,track,Something's Gotta Give
Hidden Jazz Quartett,Raw and Cooked,2016-01-29,track,Luvlite
Incognito,In Search of Better Days,2016-06-24,track,Just Say Nothing
Les Sabler,Bridge the Gap,2016-12-17,track,Bridge the Gap
Almost Here,A Moment Ago,2016-03-25,track,Forever in My Mind
Philippe Sarde,Hellé (Original Motion Picture Soundtrack),2016-11-08,track,Hellé (Ballade)
Melody Gardot,He’s A Tramp,2016-11-04,track,He's A Tramp
Girma Bèyènè,Mistakes on Purpose (Ethiopiques 30),2016,track,Ené Nègn Bay Manèsh
Magnus Ringblom Quartet,The Gotland Session,2016-06-16,track,One Dance A Day
Louis Armstrong,The Decca Singles 1949-1958,2016-01-01,track,On The Sunny Side Of The Street
Maria Luiza,Jazz in Bossa / Bossa in Jazz,2016-06-30,track,Old Devil Moon
Peter Pearson,Blissful Journey,2016-01-03,track,A Dream in Your Eyes
Norah Jones,Day Breaks,2016-10-05,track,Fleurette Africaine (African Flower)
Caro Emerald,Deleted Scenes From The Cutting Room Floor - Acoustic Sessions,2016-12-30,track,Just One Dance - Acoustic
Tommy Dorsey,"Bar Jazz: Somebody Loves Me, Vol. 4",2016-09-02,track,I'm Getting Sentimental Over You
Chris Standring,Ten,2016-03-08,track,"Like This, Like That"
Stan Getz,Getz / Gilberto ‘76,2016-02-19,track,É Preciso Perdoar
Oakwood Station,Since We Met,2016-04-29,track,Yesterdays We Don't Forget
Erroll Garner,Ready Take One,2016-09-30,track,Wild Music
Paolo Fresu,Eros,2016-04-29,track,What Lies Ahead
Diana Krall,Stepping Out (Remastered),2016-05-06,track,I’m Just A Lucky So and So - Remastered
Melissa Aldana,Back Home,2016-03-11,track,My Ship
Ryo Fukui,A Letter from Slowboat,2016-02-17,track,Nobody Knows the Trouble I've Seen
Miles Davis,Everything's Beautiful,2016-05-27,track,Ghetto Walkin'
Funky Destination,Funkadelic Stereo Adventures,2016-11-04,track,The Ocean Of My Mind
Ruben Gonzalez,Leyendas (Instrumental),2016-04-05,track,Yo Te Enseño Lola - Instrumental
Naomi & Her Handsome Devils,The Devils' Music,2016-12-01,track,Pennies from Heaven
Tord Gustavsen,What Was Said,2016-01-29,track,Rull
Maria Luiza,Jazz in Bossa / Bossa in Jazz,2016-06-30,track,Até Quem Sabe
Magnus Ringblom Quartet,The Gotland Session,2016-06-16,track,Baby Knows Best
The Jeff Steinberg Jazz Ensemble,TV Lounge,2016-08-26,track,"Theme From ""Mr. Lucky"""
Ryo Fukui,メロー ドリーム,2016-03-30,track,My Funny Valentine
Manu Katché,Unstatic,2016-03-11,track,Introducción
Keiko Matsui,Journey To The Heart,2016-08-05,track,The Edge Of Twilight
Laura Fygi,Jazz Love,2016-10-21,track,Cupid
Magnus Ringblom Quartet,The Gotland Session,2016-06-16,track,No Other Woman
Chucho Valdés,"Lo Mejor de Cuba, Vol. 1",2016-01-08,track,Bacalao Con Pan
Justin Hurwitz,La La Land (Original Motion Picture Score),2016-12-09,track,Summer Montage / Madeline
Stacey Kent,I Know I Dream: The Orchestral Sessions (Deluxe Version),2017-10-19,track,To Say Goodbye
Terence Blanchard,The Comedian (Original Motion Picture Soundtrack),2017-02-03,track,Jackie Gets Out
Tingvall Trio,Cirklar,2017-08-04,track,Tidlös
Sould Out,Puro Urbano III,2017-04-28,track,Love 2 Dub You
Nils Landgren Funk Unit,Unbreakable (with Ray Parker Jr.),2017-06-30,track,Stars in Your Eyes
Llorca,The Garden,2017-04-07,track,Addiction Days
Tito Puente,2En1,2017-02-17,track,Celia Y Tito
Michael Gamble & The Rhythm Serenaders,Get Rhythm in Your Feet,2017-07-07,track,Man About Town
Franz Gordon,Someone Who Cares,2017-07-04,track,Someone Who Cares
Enrique Chia,Sones y Tradiciones (feat. Cachao),2017-06-08,track,La Negra Tomasa (Bilongo)
Thievery Corporation,Temple Of I & I,2017-02-10,track,Ghetto Matrix
Bart & Baker,Clémentine Sings Bart&Baker : J'ai rendez-vous avec mon âme,2017-02-24,track,L'Absent (feat. Clémentine)
Songs of Birdland,Jazz Lullabies Vol.1,2017-09-03,track,Saint Louis Blues
LTJ Xperience,Beggar Groove,2017-03-03,track,Let There Be Groove
Rubén Blades,Salsa Big Band,2017-04-29,track,Nadie Sabe
Patrice Rushen,Straight From The Heart,2017-12-06,track,"Number One - 12"" Version"
"Grover Washington, Jr.",The Ultimate Collection,2017-07-28,track,Just the Two of Us (feat. Bill Withers) - Edit
Seal,Standards (Deluxe),2017-11-10,track,The Nearness Of You
Lizz Wright,Grace,2017-09-15,track,All The Way Here
Quintette du Hot Club de France,St. Louis Blues,2017-11-14,track,Moonglow
Milos Foreman,Jazz Standards,2017-03-18,track,Saga of Harrison Crabfeathers
Cindy Bradley,Natural,2017-03-31,track,Everyone but You
Brian Blade & The Fellowship Band,Body And Shadow,2017-11-10,track,Traveling Mercies
Gregory Porter,"Nat ""King"" Cole & Me (Deluxe)",2017-10-27,track,Mona Lisa
The 3 Pieces,Vibes Of Truth,2017-09-22,track,Backed Up Against The Wall
Chaka Kenn,The Absolute Best of Chaka Kenn,2017-08-04,track,Thinking About My Baby
Hot Sugar Band,Wondering Where,2017-09-17,track,The Grabtown Grapple
Eliane Elias,Dance Of Time,2017-03-24,track,O Pato
Ladies of Soul,Live at the Ziggodome 2017,2017-04-07,track,Another Day - Live
Gregory Porter,"Nat ""King"" Cole & Me (Deluxe)",2017-10-27,track,Nature Boy
Ryo Kawasaki,"Selected Works, Pt. 2 - 1976 to 1980",2017-05-01,track,El Toro - Original Mix
Mista Trick,"Swing That Funk, Vol. 2",2017-11-30,track,Get Out Of My Life
CHC 2,Coffee House Classics,2017-01-01,track,Retiring times
Toots Thielemans,The Real... Toots Thielemans,2017-03-24,track,Skylark
Latelonius,Latelonius,2017-01-01,track,Interfaz II
Cyril Chambers,Childhood Memoires,2017-08-15,track,He Knows She's Good For You
Quintette du Hot Club de France,St. Louis Blues,2017-11-14,track,I Found a New Baby
Norman Brown,Let It Go,2017-04-14,track,It Keeps Coming Back
Gary Peacock Trio,Tangents,2017-08-25,track,Spartacus
LMZG,ZOO-LOGIC,2017-09-25,track,Gangsta's Paradise
Oakwood Station,Around The Corner,2017-09-29,track,Faith in Truth
Almost Here,Middle of Nowhere,2017-04-28,track,Middle of Nowhere
Tapones de Punta,Metamorfosis,2017-01-01,track,Confusion
Cool Company,Slice of Paradise (The Remixes),2017-05-27,track,Slice of Paradise - CAPYAC Remix
Eliane Elias,Dance Of Time,2017-03-24,track,Copacabana
Sebastian Dalton Trio,Our Take,2017-06-20,track,Dancing Queen
Cornelio,New Wave,2017-09-08,track,Meline
Denise King,Songs with Love,2017-02-01,track,Dream a Little Dream of Me
Selah Sue,Jazz Loves Disney 2 - A Kind Of Magic,2017-11-10,track,So This Is Love
Nate Smith,KINFOLK: Postcards from Everywhere,2017-02-03,track,From Here: Interlude
Jazz Holdouts,Summer Nights,2018-08-27,track,Mary's Song
MauColi,Piano Jazz,2018-01-26,track,It Had to Be You
PYRAMID,PYRAMID4,2018-09-05,track,Love Lights
Kinobe,Golden Age,2018-08-31,track,Sunray
Jack Sels,Minor Works,2018-08-31,track,Rain On The Grand'Place
Gary Metz,Open Skies,2018-12-01,track,Open Skies
Dee Brown,Remembering You,2018-05-25,track,I Will
Hot Swing Sextet,Black Market Stuff,2018-09-21,track,Benny's Bugle
Aaron Parks,Little Big,2018-10-19,track,Professor Strangeweather
Haewon Moon,Kiss Me,2018-02-07,track,スピーク・ロウ
Elevaty Racia,Your Smile,2018-06-08,track,Columbia Road
Cahles Dulzr,Let's Go Uptown,2018-06-08,track,Jazz Junction
Hailey Tuck,Junk,2018-05-04,track,Junk
Swing Republic,Long Legs,2018-01-12,track,Long Legs
Wolfgang Lackerschmid,Ballads For Two,2018-11-09,track,Double O
Papik,Little Songs For Big Elevators,2018-07-06,track,Never Knew Love Like This Before
Hot Swing Sextet,Black Market Stuff,2018-09-21,track,Woke up Clipped
Michael Wollny,Oslo,2018-03-23,track,Hello Dave
Robohands,Green,2018-05-23,track,Broken
Amara Citrine,Waterfall,2018-08-12,track,Live Off The Juice
Tommy Dorsey Orchestra,Swanee River,2018-12-12,track,Song of India
The Expansions,Cannonball,2018-01-17,track,Cannonball - Edit
Jazz Holdouts,Summer Nights,2018-08-27,track,I Send My Love
Hot Swing Sextet,Black Market Stuff,2018-09-21,track,Loose Wig
Four80East,Four on the Floor,2018-11-30,track,Cinco Cinco Seis
Paolo Fresu,Tempo Di Chet,2018-11-09,track,Postcard from Home
Kresten Osgood,Kresten Osgood Quintet Plays Jazz,2018-11-30,track,CRAZY WITCH GAME
D.T.J,Dinner Time Jazz,2018-01-01,track,Bad Strip
Jazz At Lincoln Center Orchestra,Una Noche Con Rubén Blades,2018-10-19,track,Sin Tu Cariño
Hvalfugl,En Dag I Oktober,2018-03-15,track,Tanken Om Irland
McCoy Tyner Trio,Inception,2018-03-02,track,Inception - 2018 Digitally Remastered
"Morgan, G & Machines",Where Are You?,2018-04-27,track,Enjoy the Silence
Vincent Ingala,Personal Touch,2018-05-04,track,Can't Stop The Rain From Falling
Kurt Elling,A Happy Thought (feat. Stu Mindeman),2018-03-09,track,A Happy Thought (feat. Stu Mindeman)
Jules Gaia,Tuppence,2018-03-02,track,Oh What A Whirl
Bob Baldwin,Cool Breeze,2018-07-27,track,Summer Breeze
Django Reinhardt,Electric Django: Radio Recordings 1947,2018-04-03,track,September Song
The Electric Swing Circus,The Electric Swing Circus - Remixed Vol. 1,2018-11-06,track,Hit & Run - Wolfgang Lohr Remix
The California Honeydrops,"Call It Home, Vol. 1",2018-04-06,track,Call It Home
Jules Gaia,Tuppence,2018-03-02,track,Keep 'Em Coming
Portico Quartet,Untitled (AITAOA #2),2018-04-27,track,Index
Jules Gaia,Tuppence,2018-03-02,track,Bop It
Ghost-Note,Swagism,2018-04-20,track,Funk You Muthafunka
Amara Citrine,Waterfall,2018-08-12,track,Nightfall
Blacke Smith,Jazz Afternoon,2018-02-17,track,Do the Stand
Chihiro Yamanaka,ユートピア,2018-06-20,track,ハンガリー舞曲　第5番
Aaron Parks,Little Big,2018-10-19,track,Rising Mind
Shaun Martin,Focus,2018-07-20,track,Soundcheck and Whatnots
Moca,Wroooooooooam,2018-01-19,track,So Funky
Ziscious Aohori,I Will,2018-06-08,track,What A Difference A Day Makes
Greg Steinfeld,Back Like New,2019-11-07,track,Back Like New
Jive Me,Jive Me,2019-04-26,track,Mr O'Butler
Ivan Conti,Poison Fruit,2019-01-25,track,Ninho
The Zuid Trio,Zuid,2019-02-21,track,Brown Felt
Alfonso Gugliucci,City Life,2019-07-12,track,City Life
Wallace Roney,Blue Dawn - Blue Nights,2019-08-30,track,Don't Stop Me Now
Larni Maurik Trio,Call My Bluff,2019-06-05,track,Wandering Lights
Nicki Parrott,From New York To Paris,2019-04-05,track,Under Paris Skies
Laville,The Wanderer,2019-07-19,track,Thirty One
Meister Lampe,Orb II,2019-04-05,track,Dantokpa
Larni Maurik Trio,Call My Bluff,2019-06-05,track,Whispers in the Rain
John Coltrane,Blue World,2019-09-27,track,Blue World
Bebo Best,Covers,2019-10-04,track,Sing Sing Sing - Radio Mix
Scott Joplin,Piano Book (Deluxe Edition),2019-03-29,track,Maple Leaf Rag
Lyambiko,Berlin - New York,2019-10-11,track,It's Oh So Quiet
Tony Bennett,Spotify Singles,2019-02-06,track,Love Is Here To Stay - Recorded At Spotify Studios NYC
Joshua Espinoza,Journey Into Night,2019-06-14,track,In My Life
Dojo Cuts,Tomorrow's Gonna Come,2019-11-08,track,In the Bag
Snorre Kirk,West Indian Flower,2019-10-18,track,West Indian Flower
Meryl Rudy,Featuring EP,2019-09-20,track,I'd Run to the Moon
Jitwam,Honeycomb,2019-05-03,track,Trustt
Fazer,Khanda,2019-07-26,track,Khanda
Jonah Aardekker,Waltz for Maybe,2019-11-08,track,Waltz for Maybe
Members Of The Glenn Miller Orchestra,Music For Dancing Pleasure,2019-01-23,track,Song of the Volga Boatman
The Cinematic Orchestra,To Believe,2019-03-15,track,Zero One/This Fantasy
Jeff Goldblum & The Mildred Snitzer Orchestra,I Shouldn’t Be Telling You This,2019-11-01,track,Make Someone Happy (with Gregory Porter)
DjeuhDjoah,Aimez ces airs,2019-03-08,track,Mbappé
Half Note Club,10 Jazz Notes for the Soul: Autumn Cafè & Bossa Nova Essentials,2019-11-16,track,Ethereal Ballad
Flying Lotus,Flamagra,2019-05-24,track,The Climb
Melaine Susiane,Said That!,2019-02-04,track,Near the Edge
C.H.J.C,2019,2019-01-13,track,Coffee Shop Jazz Club
Malted Milk,"Love, Tears & Guns",2019-05-24,track,Money
Greg Foat,The Dreaming Jewels,2019-11-29,track,Sapphire Dreams
Intalekt,The Adventures Of Masta Splinta,2019-02-15,track,Peace
JJ Whitefield,Brother All Alone,2019-06-07,track,Seven Seas
Mark Lettieri,Deep: The Baritone Sessions,2019-03-01,track,Barreleye
Parov Stelar,"Voodoo Sonic (The Trilogy, Pt. 1)",2019-11-15,track,Voodoo Sonic
Eric Scott Reed,Everybody Gets the Blues,2019-04-12,track,Everybody Gets the Blues
SOIL & “PIMP” SESSIONS,MAN STEALS THE STARS,2019-12-04,track,In The Twilight
Reginald Omas Mamode IV,Where We Going?,2019-05-10,track,In Search of Balance
Ennio Máno,Midair,2019-05-10,track,Pale
Massimo Faraò,Barcode,2019-08-16,track,Just Friends
ADAM at,トワイライトシンドローム,2019-06-19,track,Moonlight Syndrome
El Comité,Y Qué !? (So What) [Cuban Groove],2019-03-08,track,Carlito'S Swing
Blake Aaron,Fall For You,2019-09-06,track,Fall For You
Club des Belugas,Strange Things Beyond the Sunny Side,2019-09-27,track,Crazy Lazy Friday Afternoon
Dominic Miller,Absinthe,2019-03-01,track,Absinthe
Keiko Matsui,Echo,2019-02-22,track,Echo
Lawrence Brown,Inspired Abandon,2019-08-10,track,Mood Indigo
Ronald Langestraat,Searching,2019-01-03,track,In the middle of the night
John Wasson,Whiplash (Original Motion Picture Soundtrack) [Deluxe Edition],2020-03-27,track,Caravan
TICO DE MORAES,A Bridge,2020-01-03,track,A Bridge
Kansas Smitty's,Things Happened Here,2020-06-26,track,Riders
Sarah McKenzie,Corcovado,2020-08-21,track,Corcovado
Proyecto Voltaire,Los Viajes de Bowa (Original Soundtrack),2020,track,Match
Matthew Hermosura,Sunshine & Lullaby,2020-12-18,track,Sunshine & Lullaby
Melody Gardot,Sunset In The Blue,2020-10-23,track,Ave Maria
ARTEMIS,ARTEMIS,2020-09-11,track,Nocturno
Shelly Sony,Across 110th Street,2020-03-27,track,Across 110th Street
Marcin Wasilewski Trio,Glimmer Of Hope,2020-05-08,track,Glimmer Of Hope
Gregory Porter,All Rise (Deluxe),2020-08-28,track,Revival Song
Fila Brazillia,Café del Mar Essentials 2,2020-03-27,track,Place de la Concorde
Oli Howe,Moving Forward,2020-04-10,track,Too Many Kicks
Quantic,Nowhere,2020-02-19,track,Nowhere
Mulatu Astatke,To Know Without Knowing,2020-07-03,track,Mulatu
Ken Navarro,Into the Light,2020-02-21,track,When We Dance
4th Street Trio,Jazz Trio Nights,2020-05-06,track,Beautiful Love
Ibrahim Maalouf,40 Melodies,2020-11-06,track,S3NS - Duo Version
Hara Noda,Arches,2020-11-13,track,Ship
Alan Broadbent Trio,Late Lament,2020-09-15,track,Late Lament
Proyecto Voltaire,Los Viajes de Bowa (Original Soundtrack),2020,track,Fashion Victim 30's
Jimmy Heath,Love Letter,2020-07-17,track,Left Alone
Citrus Sun,Thinking Of You (Edit Version),2020-08-28,track,Thinking Of You - Edit Version
Damu The Fudgemunk,Tulips,2020-05-15,track,Tulips
Wendy Marcini,As Long as You Stay,2020-10-23,track,As Long as You Stay
The Sorcerers,In Search of the Lost City of the Monkey God,2020-01-24,track,"Who Is the Hunter, Who Is the Prey?"
Proyecto Voltaire,Los Viajes de Bowa (Original Soundtrack),2020,track,Everyday Moment
Cellz,OAB,2020-03-11,track,OAB
Tiny Stills Quartet,Stompin' At The Savoy,2020-03-02,track,St. Thomas
Sonny Becker Quartet,Stardust,2020-01-22,track,Stardust
Baptiste Trotignon,Jazz Lounge : pour travailler à la maison,2020-04-22,track,Sugar Man
Redtenbacher's Funkestra,The Hang,2020-10-09,track,Monster Funk
Sola Rosa,Chasing The Sun,2020-09-25,track,You Don't Know
Shalosh,Broken Balance,2020-10-30,track,Quiet Corner
LISZA,Charango,2020-08-14,track,Daddy
Kristoffer Wallin,The Smooth Lounge,2020-02-07,track,The Smooth Lounge
Richard Freeman,Starry Sky,2020-02-27,track,Evening Stroll
RYUSENKEI,Talio,2020-11-11,track,monkey buisiness
Hailey Tuck,Coquette,2020-03-27,track,Where Do You Go ?
The Bahama Soul Club,Mango,2020-06-26,track,Mango
Brooks Prumo Orchestra,This Year's Kisses,2020-08-08,track,What's Your Name?
Newington Green,Can't Help Falling in Love,2020-12-10,track,Can't Help Falling in Love
Wendy Marcini,Meet Me When the Snow Falls,2020-12-11,track,Winter in Brooklyn
Tom Lewis Band,Dream A Little Dream,2020-10-05,track,Dream A Little Dream
Dirty Loops,Phoenix,2020-11-18,track,Next To You
James Chatburn,The Hurt,2020-10-09,track,The Hurt
PRD,What Love Is For,2020-05-15,track,What Love Is For
